X	Y	Type	Color
-0.0486682	-0.00674801	red	#FF0000
0.216275	-0.059764	green	#008000
0.0679353	-0.0350833	red	#FF0000
0.00407207	-0.00905575	green	#008000
0.0219553	0.0115793	green	#008000
0.0166407	-0.0677665	green	#008000
0.501604	-0.328399	red	#FF0000
-0.0129769	-0.00803944	red	#FF0000
3.36494e-05	0.0179982	red	#FF0000
-0.0477556	0.016609	green	#008000
0.00261801	7.68299e-05	red	#FF0000
-0.0494901	-0.002341	red	#FF0000
0.164425	0.342903	green	#008000
0.00447463	0.0890762	green	#008000
0.0185199	0.147875	green	#008000
-0.177026	0.027806	green	#008000
-0.230742	-0.968893	red	#FF0000
-0.321921	-0.225763	green	#008000
0.158109	-0.00181916	green	#008000
0.439465	0.896998	green	#008000
-0.034006	-0.000446699	green	#008000
-0.0206648	-0.0228761	red	#FF0000
0.0863613	-0.00971172	red	#FF0000
0.201953	-0.0355222	red	#FF0000
-0.00290706	-0.0123965	red	#FF0000
0.103406	0.0224104	red	#FF0000
-0.0588065	0.107707	red	#FF0000
0.0790178	0.610966	red	#FF0000
-0.123543	0.0358921	red	#FF0000
-0.0989028	-0.174953	red	#FF0000
-0.0342235	-0.0168873	red	#FF0000
8.84378	-12.8173	red	#FF0000
-0.0356591	-0.00231097	green	#008000
0.102015	-0.0506182	green	#008000
0.698023	0.399694	green	#008000
0.0135754	0.019403	red	#FF0000
-0.496054	0.0929022	green	#008000
-0.00591309	0.307563	red	#FF0000
-0.146242	0.099946	red	#FF0000
0.0448546	-0.0201515	green	#008000
0.579373	-0.680876	green	#008000
0.0154311	-0.0278992	green	#008000
-0.00468097	0.00922307	green	#008000
0.040908	-0.324616	red	#FF0000
-0.302294	0.35491	red	#FF0000
0.497691	-0.382767	red	#FF0000
0.0856952	0.00463845	red	#FF0000
-0.0125532	0.0043956	red	#FF0000
-0.246454	-0.68659	blue	#3399FF
-0.122976	-0.168884	red	#FF0000
0.118324	0.0422359	red	#FF0000
-0.073323	-0.0586978	red	#FF0000
-0.0492607	0.137649	red	#FF0000
0.0401303	0.36265	red	#FF0000
0.025065	-0.0658491	red	#FF0000
-0.0827092	0.0505619	red	#FF0000
-5.21137	3.99767	green	#008000
-0.00168377	-0.0128542	red	#FF0000
0.026475	-0.149052	red	#FF0000
-0.126337	0.101376	green	#008000
-0.12148	0.0492455	green	#008000
-0.0405087	-0.088471	red	#FF0000
-0.685712	-0.0134792	red	#FF0000
0.0180621	0.127702	red	#FF0000
-0.0748012	-0.579674	red	#FF0000
0.0605665	0.0272661	red	#FF0000
-0.0203501	-0.0720136	red	#FF0000
-0.113997	-0.217434	green	#008000
0.0123478	0.00922064	red	#FF0000
0.00521046	0.0272648	green	#008000
0.0136978	0.00807185	green	#008000
-0.0202309	0.0313947	green	#008000
-6.85019	6.19578	green	#008000
-0.0737198	-0.11156	green	#008000
-0.759539	-0.420056	red	#FF0000
-2.06101	-0.901111	green	#008000
-6.47386	-14.9807	red	#FF0000
-0.0796373	0.35455	red	#FF0000
-5.8554	1.13152	red	#FF0000
0.326591	0.142083	red	#FF0000
0.0865736	0.0950103	red	#FF0000
0.0228506	-0.00735517	red	#FF0000
0.378944	0.360663	red	#FF0000
-0.0547381	-0.0542496	green	#008000
0.655185	0.546183	blue	#3399FF
0.146007	-0.417169	red	#FF0000
0.00319715	-0.0402133	red	#FF0000
-0.0729699	-0.00392861	red	#FF0000
-1.96499	-2.26971	blue	#3399FF
-0.318527	0.106893	red	#FF0000
0.798412	0.594068	red	#FF0000
0.0424694	-0.0684571	red	#FF0000
0.16637	-0.0657593	green	#008000
-0.0713852	0.109207	red	#FF0000
0.0584499	0.0739316	red	#FF0000
-0.00576373	-0.00643238	red	#FF0000
0.0955294	-0.124421	green	#008000
-0.0309725	0.0180639	red	#FF0000
0.38731	0.122867	red	#FF0000
0.00220688	-0.122749	red	#FF0000
0.774782	0.589516	red	#FF0000
-0.23054	0.200848	red	#FF0000
-0.0156918	0.0149836	red	#FF0000
-0.912924	0.349052	green	#008000
0.294099	0.181926	green	#008000
-0.0566185	-0.311297	blue	#3399FF
-0.0310062	-0.013514	red	#FF0000
-0.00664531	-0.0293745	green	#008000
-0.00134379	0.0402026	red	#FF0000
-0.60869	-10.1539	red	#FF0000
0.132376	-0.0360886	red	#FF0000
-0.18421	0.935193	red	#FF0000
-0.0959441	-0.135934	green	#008000
0.00382405	-0.0113789	red	#FF0000
-0.0342028	0.177404	green	#008000
0.000176588	0.00424628	red	#FF0000
0.271659	-9.52153	green	#008000
0.343585	0.1336	red	#FF0000
0.0947981	-0.122348	red	#FF0000
-0.0636723	0.342978	green	#008000
0.0209186	0.0350401	green	#008000
0.00188151	-0.158893	red	#FF0000
-0.317895	0.16723	red	#FF0000
-1.43945	-0.257603	green	#008000
-0.135397	1.05404	green	#008000
-0.47017	0.0146552	green	#008000
0.00597751	-0.00344259	red	#FF0000
0.0810082	-0.0558317	red	#FF0000
-13.1728	2.93561	red	#FF0000
-0.0276026	-0.00721037	red	#FF0000
0.417292	0.0578181	red	#FF0000
0.160086	0.0498063	green	#008000
2.88657	0.230192	green	#008000
-0.959517	0.12536	green	#008000
0.0435041	-0.0445874	red	#FF0000
-0.100038	-0.129034	red	#FF0000
0.406777	0.642415	green	#008000
-0.0116033	0.0161225	red	#FF0000
-0.00515261	-0.0401121	red	#FF0000
-0.0707516	0.154914	red	#FF0000
-0.00535711	-0.00328197	red	#FF0000
-4.61132	-4.47647	green	#008000
0.0729978	-0.0123209	green	#008000
0.0142537	-0.0286334	red	#FF0000
0.00852193	-0.0345896	red	#FF0000
0.0815507	0.0193676	green	#008000
-0.133696	0.989697	red	#FF0000
0.0630411	-0.875771	red	#FF0000
-0.0470311	0.00672335	red	#FF0000
-0.00339221	-0.0745134	red	#FF0000
0.000160119	0.0566118	green	#008000
-0.736908	-0.117486	red	#FF0000
-0.141821	-0.125143	red	#FF0000
-1.11435	-9.35563	red	#FF0000
-0.766307	-0.0936974	green	#008000
-0.0693319	-0.231866	red	#FF0000
0.00746864	0.00988741	green	#008000
0.166021	0.0178321	green	#008000
-0.0920995	0.0653298	red	#FF0000
-0.0982499	-0.15311	red	#FF0000
0.147413	0.0471687	red	#FF0000
-0.098193	-0.0257104	red	#FF0000
0.0411481	0.10854	green	#008000
-0.986661	0.0256418	green	#008000
0.00944537	-0.0631934	red	#FF0000
-0.00450913	0.0742654	red	#FF0000
-0.370185	0.922947	green	#008000
0.0231769	0.0286324	red	#FF0000
-0.0112218	-0.0271167	red	#FF0000
-0.0623726	0.0465113	red	#FF0000
0.281186	0.591633	red	#FF0000
0.00280552	-0.0494174	red	#FF0000
-0.341145	-0.255105	red	#FF0000
-0.0340006	0.0678283	red	#FF0000
0.0279534	0.0539069	red	#FF0000
0.114364	0.388294	green	#008000
0.0695417	-0.00817157	red	#FF0000
0.537095	0.0746275	red	#FF0000
-0.17606	0.0116473	red	#FF0000
0.192191	-4.89262	red	#FF0000
0.456974	-0.227509	red	#FF0000
-3.20307	-3.40541	red	#FF0000
-0.00621871	0.0560497	red	#FF0000
0.281578	-0.526351	green	#008000
-0.901952	-0.174117	red	#FF0000
0.99395	0.0557115	green	#008000
0.0523085	-0.101876	red	#FF0000
0.145504	-0.123009	green	#008000
-0.0408928	-0.111364	red	#FF0000
0.0490446	-0.111171	green	#008000
-0.0558309	0.0963318	red	#FF0000
-0.00699927	0.0208602	green	#008000
0.107621	4.12734e-05	red	#FF0000
0.286421	0.0869477	green	#008000
0.0497703	-0.23272	red	#FF0000
-0.0980139	0.226808	red	#FF0000
-0.0164257	-0.195898	red	#FF0000
-17.2512	-1.92156	red	#FF0000
-0.768735	-0.494178	red	#FF0000
0.0529523	-0.0363009	red	#FF0000
-0.0732014	-0.124208	green	#008000
-0.000530169	0.0142269	red	#FF0000
-0.408906	-0.828783	green	#008000
-0.0157818	-0.0495097	red	#FF0000
-0.0164289	-0.0167125	green	#008000
-0.0840353	0.736785	red	#FF0000
-0.645058	0.667108	red	#FF0000
-0.0150588	-0.0705126	red	#FF0000
-0.0156926	-0.00829745	red	#FF0000
-0.113707	-0.161626	green	#008000
6.80692	-0.59277	red	#FF0000
11.3217	6.88695	red	#FF0000
0.0143055	0.0211119	red	#FF0000
-0.263264	-0.0447206	red	#FF0000
-0.0990447	0.0858885	green	#008000
-0.724408	-0.242019	green	#008000
-0.0504563	0.0624431	red	#FF0000
-0.0688916	-1.03011	green	#008000
-0.326961	0.149196	red	#FF0000
0.117943	-0.102376	red	#FF0000
-0.482535	0.186938	red	#FF0000
0.00647194	-0.0115179	red	#FF0000
-0.0360595	-0.0274643	red	#FF0000
0.000211637	1.90435e-05	red	#FF0000
-0.031108	-0.0281362	red	#FF0000
3.03593	16.4677	green	#008000
-0.44252	-0.870257	green	#008000
0.0208265	0.000647163	red	#FF0000
-0.0493546	-0.0761718	blue	#3399FF
0.015798	0.00809716	green	#008000
0.0659594	-0.548839	green	#008000
-0.0599528	-0.142392	red	#FF0000
0.995752	-0.0355297	red	#FF0000
0.307196	-0.46614	green	#008000
-0.0438019	-0.0538478	green	#008000
0.845291	0.527606	red	#FF0000
-0.213197	0.169401	red	#FF0000
0.177987	-0.11324	red	#FF0000
-0.00321803	-0.000788091	red	#FF0000
-0.178296	0.0789338	red	#FF0000
0.475512	-0.874706	red	#FF0000
-0.00367028	0.00467643	green	#008000
-0.11439	0.0224238	red	#FF0000
0.387807	-0.304579	red	#FF0000
-0.0625563	-0.0612418	green	#008000
-0.064977	0.486622	red	#FF0000
0.00133358	0.0196854	green	#008000
0.0390874	-0.0625495	red	#FF0000
-0.425793	0.130014	red	#FF0000
-0.00565176	-0.00454225	red	#FF0000
0.117335	0.0696592	red	#FF0000
0.0188903	-0.0890805	red	#FF0000
-0.0463464	0.0911014	red	#FF0000
0.325875	0.0697088	green	#008000
-0.0282328	0.480215	green	#008000
0.00142315	-0.0186232	red	#FF0000
0.00914422	0.00717893	red	#FF0000
0.00492817	-0.128601	green	#008000
-0.0463252	0.0323159	green	#008000
-0.183871	0.263608	green	#008000
-0.214759	-0.688762	green	#008000
0.363977	-1.57587	red	#FF0000
0.219086	0.0815829	green	#008000
0.0855595	0.0126249	red	#FF0000
-0.166924	0.0187876	red	#FF0000
-0.0251636	-0.02064	red	#FF0000
2.42845	3.22005	red	#FF0000
0.0338042	0.0460236	red	#FF0000
0.0905028	0.0243936	red	#FF0000
-0.0147708	-0.158285	red	#FF0000
0.00346103	-0.011294	red	#FF0000
0.00952425	0.038216	red	#FF0000
0.792357	-0.608425	red	#FF0000
0.292486	0.188698	red	#FF0000
-0.00651477	0.0190045	red	#FF0000
-0.121353	-0.0870284	green	#008000
0.0546763	0.157283	red	#FF0000
-0.0162829	-0.142035	green	#008000
-0.648951	-0.5811	red	#FF0000
-3.06647	-2.75116	green	#008000
0.22918	0.116357	green	#008000
0.0905448	-0.163186	red	#FF0000
0.0911423	0.225421	red	#FF0000
0.106028	-0.0371608	green	#008000
-0.0699359	-0.169362	green	#008000
-0.388623	0.200835	green	#008000
-0.0131688	-0.000392778	red	#FF0000
-0.0273568	0.104175	red	#FF0000
-0.005685	-0.00307464	green	#008000
0.022033	-0.0215989	red	#FF0000
0.00373178	0.00583395	green	#008000
-0.0612262	0.0426583	green	#008000
-0.494553	0.210603	green	#008000
-0.0408783	-0.00895366	red	#FF0000
0.0444341	-0.0914037	red	#FF0000
0.0100288	0.0826457	red	#FF0000
0.100088	-0.15251	red	#FF0000
-2.80755	-0.68186	green	#008000
0.196372	-0.0988014	red	#FF0000
-0.346079	0.288109	red	#FF0000
0.0274931	0.0252965	green	#008000
-0.061462	0.841441	blue	#3399FF
-0.0843159	0.0386698	green	#008000
-0.0544503	-0.126733	red	#FF0000
0.0964498	-0.147397	green	#008000
-0.101315	0.14267	green	#008000
-0.122353	-0.00503535	red	#FF0000
0.438259	-0.298595	red	#FF0000
0.010321	0.0137951	blue	#3399FF
0.0644502	-0.165678	green	#008000
-0.205503	0.0482853	red	#FF0000
-0.385319	-0.246658	red	#FF0000
-0.597014	0.488924	red	#FF0000
0.33075	0.491965	red	#FF0000
0.0468419	-0.138503	red	#FF0000
0.171461	0.0256363	red	#FF0000
-0.022542	0.12558	red	#FF0000
0.182969	0.0421215	green	#008000
-0.0903948	-0.277681	green	#008000
0.466597	0.482084	red	#FF0000
0.0712266	0.0252399	red	#FF0000
-0.00153581	0.00248676	red	#FF0000
0.00586976	-0.0213572	red	#FF0000
-3.14846	-0.339088	green	#008000
0.0225016	-0.0374954	red	#FF0000
0.00583927	0.0653498	red	#FF0000
-1.66165	-1.03915	green	#008000
-0.149474	0.0997756	green	#008000
-0.0206363	-0.0572483	green	#008000
0.101767	0.126117	green	#008000
-0.117869	0.134316	red	#FF0000
-0.0220945	-0.0157683	green	#008000
-0.061992	-0.0313022	blue	#3399FF
0.139884	0.0337034	green	#008000
0.611505	-0.579997	red	#FF0000
-0.0120248	0.078544	red	#FF0000
-0.0894801	-0.108168	green	#008000
0.525241	0.70768	green	#008000
0.0283493	-0.586803	green	#008000
0.0345	-0.117218	green	#008000
0.233318	0.342344	red	#FF0000
-0.602412	0.264763	red	#FF0000
0.685253	-0.622063	red	#FF0000
0.000615927	0.273368	red	#FF0000
-0.418919	0.0694273	red	#FF0000
0.0225317	-0.026438	green	#008000
-0.00625173	-0.00755444	red	#FF0000
0.00526143	-0.00190771	red	#FF0000
-0.028093	2.55895	red	#FF0000
0.0933361	-0.0413531	red	#FF0000
-0.44438	0.529287	blue	#3399FF
-0.0612078	-0.0340038	red	#FF0000
-0.125006	0.0351246	red	#FF0000
-0.451185	0.221344	red	#FF0000
0.0229994	-0.0609847	red	#FF0000
-0.0380705	0.0903233	green	#008000
-0.0464405	0.216238	green	#008000
0.0782791	-0.127485	green	#008000
0.122222	0.029721	red	#FF0000
-0.0315971	0.0152015	green	#008000
-0.0771282	-0.0338629	green	#008000
-0.147633	0.0319805	green	#008000
-0.12229	-0.00571412	green	#008000
0.0802477	-0.115448	green	#008000
0.00693045	-0.0604031	red	#FF0000
-0.00187548	-0.00235966	red	#FF0000
-0.0488714	-0.507913	red	#FF0000
0.10592	0.212675	green	#008000
0.208162	0.36132	red	#FF0000
0.425686	0.1208	red	#FF0000
-0.0624045	0.0525009	green	#008000
-0.00203878	-0.000477796	green	#008000
-0.0462157	0.134818	red	#FF0000
-0.0544845	-0.0255085	green	#008000
0.0164015	0.0181391	red	#FF0000
0.345722	-0.403618	red	#FF0000
-0.0933833	0.268712	red	#FF0000
0.546722	-8.25821	red	#FF0000
0.194374	0.09892	red	#FF0000
0.341414	-0.187748	red	#FF0000
0.427997	0.771365	green	#008000
0.87428	3.61419	red	#FF0000
0.0568533	0.0909793	red	#FF0000
-0.0136886	-0.212007	green	#008000
-0.0150505	-0.0134925	green	#008000
0.538147	-0.128133	red	#FF0000
-0.0544763	0.0622218	red	#FF0000
-0.92991	-2.76617	red	#FF0000
-0.044121	-0.0196848	red	#FF0000
-1.62087	3.5598	red	#FF0000
0.175934	0.0063789	red	#FF0000
0.0373282	-0.0101842	red	#FF0000
0.0186719	-0.0159332	red	#FF0000
0.0933182	0.0561296	red	#FF0000
0.0164457	0.00580997	red	#FF0000
-0.625607	0.0597419	red	#FF0000
-0.15877	0.0365027	red	#FF0000
-0.0766815	-0.190548	red	#FF0000
-0.000401474	-0.0562057	green	#008000
-0.163618	0.168887	red	#FF0000
0.0515182	0.184265	red	#FF0000
0.0455424	0.0421949	red	#FF0000
-0.0990436	0.0834226	red	#FF0000
-0.0358576	-0.0700182	green	#008000
0.370345	0.209806	red	#FF0000
0.115603	0.447015	red	#FF0000
-0.621499	-0.653942	red	#FF0000
-0.820145	0.101717	red	#FF0000
0.000540202	-0.00594278	red	#FF0000
0.00796017	0.0208164	green	#008000
0.09024	0.102138	green	#008000
-0.0500198	0.0192128	red	#FF0000
0.601477	-0.00484419	red	#FF0000
0.184303	-0.00151969	green	#008000
0.0810883	-0.038983	red	#FF0000
-0.0270697	0.00418811	red	#FF0000
-0.0226767	0.170828	red	#FF0000
-2.55889	9.1355	red	#FF0000
-0.00890891	0.0451371	red	#FF0000
0.578979	-0.708569	red	#FF0000
0.00166445	-0.00157384	green	#008000
-0.388017	-0.920087	red	#FF0000
-0.0148348	0.00137646	red	#FF0000
-0.318925	0.13944	red	#FF0000
0.0639062	-0.0005392	red	#FF0000
0.694047	0.570505	green	#008000
-0.0808557	0.0967183	red	#FF0000
0.0350216	0.0455954	green	#008000
0.0455265	-0.0795514	red	#FF0000
0.250227	-0.549974	red	#FF0000
0.0861696	-0.160115	blue	#3399FF
-0.457402	-0.449856	red	#FF0000
-0.458889	0.150577	red	#FF0000
0.2493	-0.0186784	red	#FF0000
-0.138535	0.0971543	red	#FF0000
0.463594	0.111415	red	#FF0000
-0.338883	0.278725	red	#FF0000
-0.0434779	0.0411823	green	#008000
0.14614	-0.055924	green	#008000
0.0126661	-0.00553639	red	#FF0000
-0.109566	-0.149081	red	#FF0000
0.977486	0.181805	green	#008000
-0.742676	-0.0188735	red	#FF0000
-0.0395078	0.189073	green	#008000
2.7383	2.36676	red	#FF0000
-0.0612987	0.0195688	red	#FF0000
-0.498711	-0.676126	red	#FF0000
-0.0795088	0.0312944	red	#FF0000
0.0758484	0.0321366	red	#FF0000
-0.0077112	0.0236724	red	#FF0000
2.10276	0.407809	red	#FF0000
-0.0164635	0.188115	red	#FF0000
0.0725394	-0.149364	red	#FF0000
0.00923087	-0.000941371	red	#FF0000
-0.0434749	-0.0438369	red	#FF0000
0.19755	0.110916	green	#008000
0.0459223	0.0584074	red	#FF0000
0.00821685	0.0159957	red	#FF0000
-0.0838347	0.0331456	green	#008000
-0.00532879	-0.126099	green	#008000
-0.0367733	0.0116773	red	#FF0000
-0.194463	-0.642701	blue	#3399FF
0.23514	0.0557963	red	#FF0000
-0.296243	0.0511414	red	#FF0000
-5.17726	0.258829	red	#FF0000
0.0626548	-0.20265	green	#008000
-0.218342	-1.97138	red	#FF0000
-0.251478	-2.55699	red	#FF0000
-0.156993	-0.0312132	red	#FF0000
0.0331709	0.0375735	green	#008000
0.0155352	-0.0492086	red	#FF0000
0.0565676	-0.0918098	red	#FF0000
-0.160718	-0.237725	green	#008000
-0.0723078	-0.14578	red	#FF0000
-0.514184	-0.0750152	red	#FF0000
-2.37726	0.0312273	red	#FF0000
-0.0442471	0.157154	red	#FF0000
0.0145458	-0.290675	green	#008000
-0.0602961	0.0142283	blue	#3399FF
0.0258125	0.0116144	green	#008000
-0.00581068	-0.00165798	green	#008000
-0.496297	0.386794	red	#FF0000
-0.0464933	-0.987912	green	#008000
-0.0698623	-0.11449	red	#FF0000
-0.0737343	0.0529	red	#FF0000
-0.105249	0.516035	red	#FF0000
-0.0142676	-0.128147	green	#008000
0.0493483	-0.0347281	red	#FF0000
-0.147561	0.0236419	red	#FF0000
-0.0327519	0.0104695	red	#FF0000
0.0318081	-0.00803911	red	#FF0000
-0.0398684	0.00697711	red	#FF0000
-0.0365766	0.107303	red	#FF0000
0.264052	0.0853845	red	#FF0000
-0.340485	-0.228128	blue	#3399FF
0.00275308	0.0704299	green	#008000
0.0139159	-0.022909	green	#008000
0.0191716	0.122785	red	#FF0000
-0.260432	0.436336	red	#FF0000
6.38816	9.47441	red	#FF0000
0.00972184	0.0424254	green	#008000
-0.0182749	-0.00778643	green	#008000
0.00610085	0.0035074	green	#008000
-0.623061	-0.368687	red	#FF0000
-0.0483095	0.0412957	red	#FF0000
0.574608	0.268281	red	#FF0000
0.260568	0.643393	green	#008000
-0.782092	0.413148	red	#FF0000
-0.0775062	-0.503675	blue	#3399FF
0.242047	0.294376	green	#008000
-0.000592555	-0.00106193	red	#FF0000
-0.481954	-0.230959	red	#FF0000
0.387026	0.684471	red	#FF0000
-0.377514	-0.04785	red	#FF0000
0.0140601	0.0461334	red	#FF0000
0.0602376	0.0365	green	#008000
0.103069	0.0191497	red	#FF0000
-0.169665	-0.388106	red	#FF0000
-0.00215438	0.0201579	red	#FF0000
-0.00151204	-0.00333095	red	#FF0000
0.294633	0.0921006	red	#FF0000
-0.451339	-0.540306	green	#008000
8.92902e-05	0.0051878	green	#008000
2.55238	-6.50214	green	#008000
0.00241842	-0.0148171	red	#FF0000
-0.175792	-0.117392	red	#FF0000
0.0550799	-0.0551883	red	#FF0000
0.568936	0.153348	red	#FF0000
0.744389	-0.593689	red	#FF0000
-0.0382269	0.00490487	green	#008000
0.0278611	-0.0535529	blue	#3399FF
0.156319	-0.0270013	green	#008000
-0.0704048	-0.0254131	red	#FF0000
0.0192495	-0.0841514	red	#FF0000
0.108652	-0.183998	red	#FF0000
-0.0367151	0.0495771	green	#008000
-0.602917	0.769412	green	#008000
-0.158381	-0.307375	red	#FF0000
0.504533	0.734831	red	#FF0000
-0.0170503	-0.0329502	red	#FF0000
0.0532959	0.000664314	red	#FF0000
0.35338	-0.485593	red	#FF0000
-0.0900659	-0.4785	green	#008000
0.408768	-0.139492	red	#FF0000
-0.0394537	0.128175	green	#008000
0.0716171	0.0996514	red	#FF0000
0.0313056	-0.0409196	red	#FF0000
0.200473	-0.283742	red	#FF0000
-0.0962791	-0.0158425	red	#FF0000
-0.0173954	0.0338875	red	#FF0000
0.161277	-0.229571	red	#FF0000
0.364023	-0.0299428	blue	#3399FF
0.0364459	-0.0681909	green	#008000
0.0862428	-0.0152377	red	#FF0000
-0.00940281	0.0471162	green	#008000
-0.210735	-0.0161345	red	#FF0000
-0.391556	-0.682218	green	#008000
5.49081	4.11173	green	#008000
-5.69601	3.52726	green	#008000
0.0119871	-0.521938	green	#008000
0.589422	-0.0924083	green	#008000
-0.0209074	0.0633161	red	#FF0000
-0.35724	0.0571659	green	#008000
0.0518031	0.0616651	green	#008000
10.9464	5.69825	green	#008000
0.202716	-0.0656367	green	#008000
-0.00023801	0.381917	green	#008000
0.0763657	0.0511127	red	#FF0000
0.178754	-0.0257813	red	#FF0000
-0.351604	0.0249539	green	#008000
-0.00466743	-0.0348024	red	#FF0000
0.0227666	0.0313855	blue	#3399FF
0.103945	0.0993108	red	#FF0000
0.23037	0.418018	green	#008000
0.0266891	0.186376	red	#FF0000
0.00145561	-0.000239948	red	#FF0000
0.0277497	0.0867959	red	#FF0000
-0.185296	0.677505	red	#FF0000
0.152683	-0.539711	green	#008000
-0.0822599	-0.0210337	green	#008000
3.24312	2.91021	green	#008000
-0.118914	0.125074	red	#FF0000
0.00149201	0.118334	red	#FF0000
0.0541766	0.0903553	red	#FF0000
-0.0253382	-0.0578098	red	#FF0000
0.0127231	0.0535842	red	#FF0000
-0.162381	-0.50241	green	#008000
-0.10126	-0.094052	green	#008000
0.26645	0.550249	red	#FF0000
-0.264791	0.267406	red	#FF0000
0.109861	-0.0875512	blue	#3399FF
0.266601	0.0804846	red	#FF0000
-0.00546457	0.0150419	green	#008000
0.076472	-0.0197335	red	#FF0000
0.0277485	0.101115	green	#008000
0.0240969	-0.0204827	red	#FF0000
-0.0748667	-0.266691	red	#FF0000
0.0955653	1.3276	green	#008000
-0.0114122	-0.0246862	red	#FF0000
-0.0877375	-0.0287524	red	#FF0000
-0.0535991	-0.0271417	red	#FF0000
0.188892	0.0509518	red	#FF0000
0.0150087	-0.0144556	green	#008000
0.304946	0.0590805	red	#FF0000
-0.291398	0.0204564	blue	#3399FF
-0.76341	0.458882	red	#FF0000
0.0172231	-0.0048483	red	#FF0000
0.00401736	0.0150338	red	#FF0000
0.08509	0.0290551	green	#008000
-0.725054	0.0824508	green	#008000
0.0105535	-0.0606985	red	#FF0000
0.179913	0.0429466	red	#FF0000
-0.160852	0.0729889	red	#FF0000
0.178888	0.0202557	green	#008000
-0.335441	0.246851	green	#008000
-0.0298259	0.0455711	red	#FF0000
-0.0640412	0.0511264	green	#008000
-0.0749096	-0.112001	red	#FF0000
0.0112126	-0.036266	green	#008000
-0.564559	0.181422	red	#FF0000
0.0957025	-0.0547027	red	#FF0000
0.0050389	0.0741702	red	#FF0000
0.0637011	0.104416	red	#FF0000
-0.0165949	0.0176772	red	#FF0000
3.65998	0.257286	red	#FF0000
-0.0441018	0.760082	red	#FF0000
-0.0139403	-0.0110985	green	#008000
-0.00127872	-0.0137886	green	#008000
0.0143368	-0.0753335	red	#FF0000
0.0345291	-0.0398143	red	#FF0000
-0.0499032	-0.0575529	red	#FF0000
0.0166371	0.271006	red	#FF0000
-0.00833141	0.00809088	red	#FF0000
-0.252649	0.197919	red	#FF0000
0.00295393	0.0176714	green	#008000
0.156642	-0.959704	green	#008000
0.370986	-0.217084	red	#FF0000
0.167576	-0.0819113	red	#FF0000
0.0223783	-0.0407914	green	#008000
5.14789	-0.301417	red	#FF0000
0.0640536	-0.0285852	red	#FF0000
0.0614296	-0.256743	green	#008000
0.0371984	0.168401	green	#008000
-0.0500464	0.00115659	green	#008000
-0.0361707	-0.00253921	red	#FF0000
-0.0356739	0.00118728	red	#FF0000
-0.0638885	0.0547827	red	#FF0000
-0.026229	0.0120599	green	#008000
-0.135822	-0.156097	red	#FF0000
0.0614249	0.0636832	red	#FF0000
-0.00710833	-0.00106351	green	#008000
-0.0534732	-0.0429252	red	#FF0000
0.0781744	-0.0576558	green	#008000
-0.194627	-0.0748	red	#FF0000
0.072562	0.410803	green	#008000
0.0890674	-0.0265908	red	#FF0000
0.320121	0.325584	red	#FF0000
-0.162668	-0.034096	green	#008000
0.00780004	-0.00476731	green	#008000
-17.4468	2.4634	blue	#3399FF
0.487191	0.118174	red	#FF0000
0.0505566	0.0235574	green	#008000
0.0621869	-0.319095	red	#FF0000
-0.00293841	0.000676158	red	#FF0000
-0.00548405	-0.000721833	blue	#3399FF
0.282648	0.329469	green	#008000
0.0227424	0.00643495	red	#FF0000
0.0743312	0.0770344	red	#FF0000
-0.1011	-0.0943374	red	#FF0000
0.0931019	0.0573206	red	#FF0000
0.651354	-0.32257	red	#FF0000
-0.133396	0.0513555	red	#FF0000
0.0422132	-0.0764591	red	#FF0000
0.00454859	-0.0119154	green	#008000
0.0534683	0.104926	green	#008000
-0.00968555	0.0126324	green	#008000
0.0268598	-0.0874691	green	#008000
0.0783848	0.0314175	red	#FF0000
-0.120413	0.0346576	red	#FF0000
0.310973	0.302053	red	#FF0000
0.971876	0.0164013	green	#008000
0.380898	-0.0354525	green	#008000
-0.0800288	0.00793663	green	#008000
0.0139964	-0.00238999	red	#FF0000
-0.470394	-0.131394	red	#FF0000
0.0020954	0.0127764	green	#008000
2.38966	17.1803	red	#FF0000
0.0243816	-0.0619718	red	#FF0000
-0.162179	-0.104608	red	#FF0000
-0.0965921	-0.125681	red	#FF0000
0.260392	0.0322187	green	#008000
0.14589	0.389551	green	#008000
-0.627466	-0.647422	red	#FF0000
0.0704544	0.0758467	green	#008000
0.182971	-0.0791431	red	#FF0000
-0.0314418	0.0900839	green	#008000
0.0758089	0.0229812	blue	#3399FF
-0.0464411	0.036727	blue	#3399FF
-0.0237711	0.16321	red	#FF0000
0.0292961	0.0242418	red	#FF0000
0.10399	0.629528	blue	#3399FF
-0.198883	0.581259	red	#FF0000
-0.158858	0.0177563	red	#FF0000
-0.0639721	0.0151346	green	#008000
-0.175277	-0.203718	red	#FF0000
-0.195842	-0.381873	red	#FF0000
-0.446659	0.421292	red	#FF0000
-0.0078527	0.014455	red	#FF0000
0.0204343	0.0250963	red	#FF0000
0.229305	0.00967914	green	#008000
0.03848	0.000678908	red	#FF0000
0.0452922	-0.0381711	red	#FF0000
0.960042	-0.0748925	green	#008000
0.536408	0.482459	red	#FF0000
0.450974	-0.171883	green	#008000
-0.175127	-0.69278	green	#008000
-5.00209	-10.2521	blue	#3399FF
8.92061	14.0523	green	#008000
-0.0181616	0.000740452	red	#FF0000
-0.00329006	-0.0262904	green	#008000
