X	Y
-0.00382849	-0.660015
0.621913	-0.622897
0.803534	0.112905
-0.243255	-0.494229
-0.00336114	0.370962
0.615916	0.156545
0.00230788	0.580029
1.17197	-0.0278717
0.216235	-0.667505
0.640697	-0.469692
0.0169644	-0.520995
-0.896478	-0.2625
-1.05253	0.609002
0.705586	-0.983376
1.17296	-1.53318
6.91569	-1.17545
-0.286948	0.590701
-0.190292	0.409359
-0.533173	0.261693
-0.215252	0.936456
0.165652	0.566836
0.177754	0.564553
0.0398104	-0.923175
-0.651849	1.09165
-0.522392	-0.464534
-0.792984	0.583792
-0.154923	0.019365
-0.384719	0.170937
-0.474572	0.0369754
-0.528853	-0.00938134
-0.345184	-0.666141
2.03693	1.25301
0.116565	-0.61186
-0.835401	-0.547508
0.374801	0.148392
0.315592	-0.345282
0.0107733	0.854449
0.494586	0.790447
-2.10841	3.40076
-1.15299	0.93285
-0.285351	0.464622
0.543093	0.951095
-2.18973	-2.76155
-1.07262	0.425984
0.122655	0.421808
0.113043	0.449906
0.579592	0.587228
0.238007	0.63589
0.205465	-0.246782
0.234743	-0.414597
-0.358861	-0.578082
-0.325716	-0.224073
-0.871477	0.351142
0.924654	-0.372672
-0.432147	-0.926852
0.224918	-0.329748
-0.358454	-0.240267
-0.660418	0.817632
1.08809	1.10878
0.971495	0.0193765
1.6427	0.175803
-0.932567	-0.0548724
-0.265408	-0.0642971
-0.0563655	-0.611621
0.254422	0.144972
0.0889006	0.32444
-0.0525091	1.75203
0.392054	0.763567
-0.748687	-0.676903
-0.646978	-0.396535
0.0259952	-2.67116
1.52328	-0.98772
0.168565	-0.593247
1.2213	1.81961
0.518917	0.344015
0.485662	0.323176
0.252927	0.364469
1.86558	-0.403564
-3.75573	-0.422714
-0.583872	-1.55043
-0.033132	-1.26785
2.31346	-1.28843
1.39303	1.7627
0.405318	-0.6453
-0.767031	0.541217
1.4808	3.71977
0.194742	-0.592236
-0.695546	1.37307
0.776198	0.81187
0.139532	-0.817373
0.975181	-0.0741924
0.111424	0.456022
-0.374101	-0.375772
0.106877	0.226667
0.876838	-0.248827
-2.0979	-1.05175
0.935774	-0.426245
0.269221	0.806215
0.783613	-0.475434
-0.528139	0.6637
0.322269	0.918519
0.592512	-0.715
-0.170397	0.211043
-0.306266	0.332188
-1.39864	-0.6522
-2.08095	0.419128
-5.01646	-1.17056
-0.834949	0.682446
0.101274	0.636595
0.169231	-0.861322
0.604709	0.0894659
-1.79069	0.992116
-0.684807	-0.014381
-0.367287	0.94229
-0.688754	0.323911
2.38697	0.390186
0.345752	0.761478
-0.0199691	-0.580745
0.121271	1.37204
2.78643	-4.04169
0.533674	-0.569462
-0.637196	-0.0355314
-0.0127807	-0.515574
0.141387	0.387449
-1.83387	-0.297427
-0.490037	0.228967
1.3032	2.45982
0.223468	-0.676098
0.802249	0.612847
-3.85548	-1.1113
0.467136	-0.717485
-0.17842	-0.350381
-0.0959219	0.191631
2.11966	0.266396
-1.03522	-0.178509
0.581631	0.391721
-0.697758	-0.297769
0.0917523	0.341518
0.791507	-0.538826
-0.132899	-0.632983
0.20675	-0.188991
0.743181	-1.54836
2.29908	2.66955
1.96954	-4.13994
0.261241	0.402933
0.0743194	0.608549
-0.594216	-0.315067
-1.63166	-2.76982
-0.32553	0.36092
0.477693	-0.372811
-1.87352	-1.47174
0.300582	-0.0344439
0.978193	-0.198288
3.34892	-2.19896
-0.494971	-0.282606
-0.557007	-0.330901
-2.30034	1.07267
-1.08211	-2.19325
0.751831	-0.345423
1.24405	1.07109
1.39495	-1.42094
-0.253187	-1.52635
-0.33041	0.470611
0.50626	-0.427493
1.85422	-3.02368
-0.51594	-0.415306
0.33281	0.345045
3.18728	-2.07537
0.574279	1.1947
0.936343	-0.123885
-0.139911	-0.148863
0.794369	-0.2223
0.542596	0.335356
0.020926	-1.08304
0.578796	-0.771767
0.392601	-0.589563
0.707141	8.34709
-0.782054	0.481802
0.423808	0.531438
0.287431	-2.6066
3.06921	0.870339
-2.2348	1.0395
0.772911	0.14575
1.33525	-3.77092
1.26086	0.631656
0.194497	-0.373501
0.688723	1.44198
-0.62289	-0.0768892
-3.18476	-1.10695
0.481159	-0.805271
-0.71163	0.103264
-0.209691	-0.781404
0.906093	0.0934575
-0.326316	-1.44759
0.191232	2.25731
-0.0756729	1.75872
0.759287	0.388064
-2.55515	-4.32041
-0.81912	-0.153082
0.561703	0.614309
-0.271692	0.646327
0.230258	-0.204637
-0.478135	-0.603232
-0.826283	0.0298794
-0.226494	0.620856
-0.0384823	-0.81769
-0.4883	-0.815268
1.83399	-0.790362
0.0995806	-1.21134
2.31452	1.31121
0.386795	0.856665
0.846762	-1.29512
0.158474	-0.471259
-1.81144	-2.3071
0.296545	0.301259
1.73726	-1.52439
-0.632292	1.03086
-0.615631	-0.570929
-0.0882061	-0.422939
-0.639101	-0.696672
-0.281753	-0.222643
-0.407448	0.832658
-0.662663	-0.231323
-0.199855	0.937576
0.312263	-0.821305
0.931567	-0.0244781
0.537787	-1.22346
-0.357166	-0.0922028
0.257355	-0.25796
-0.073848	-0.663277
-0.943131	-0.692936
-0.283236	-0.176297
-0.429771	0.466147
-2.13063	-0.373711
-0.652905	0.638939
0.209349	0.931619
-0.949431	0.0135642
-0.746399	0.214211
-0.802086	-0.354173
0.511752	0.142259
-0.132943	1.59286
0.689641	-0.13622
-0.0193559	0.977516
1.11805	-0.821945
-0.0984563	-0.695622
-0.233608	0.454013
0.559034	0.052249
-0.948765	3.07181
-0.194489	0.124448
0.405259	0.482598
1.87979	-1.79323
0.666452	0.249191
0.189807	-0.547696
0.72969	0.253544
-0.715997	0.488326
0.455091	0.104491
0.615892	0.0903964
-0.561953	-0.165835
0.736575	-0.593489
1.62796	-0.0187308
-0.684109	-0.344117
0.530519	-0.721418
-0.156916	-0.633504
-0.582588	-0.422388
0.0144437	0.428427
0.969132	0.0756015
0.0388965	-0.527636
-0.212837	-0.00422463
0.65746	0.675642
0.593392	0.226946
0.362506	0.124714
-0.49418	-0.433208
0.0591164	-0.741757
-0.0814421	0.243499
-0.405368	0.251994
-0.464052	0.157215
-1.02466	0.651777
0.0750255	-0.723651
-0.382902	0.891678
-0.63463	-0.548416
-0.549056	0.217811
-0.305665	-4.59699
0.139858	-0.205297
-0.615446	0.291311
1.84874	-2.35044
-0.659566	0.241511
0.078825	-0.496096
-0.18924	-0.311065
0.456265	-0.187462
1.29408	-1.96201
0.117713	-0.858346
-0.725585	0.596313
0.940028	0.0662625
-2.0991	-0.857036
-0.058218	-0.462333
0.353773	-0.0265059
-0.342173	0.523903
0.829767	-0.315344
0.0802266	0.633681
0.0206371	0.538525
0.224908	0.339573
0.203076	0.946011
0.292404	0.26739
-1.3111	-0.910872
0.637681	-2.72513
0.344761	-0.906779
0.328305	1.43018
-0.876225	0.00697294
0.622465	-0.263876
0.0440055	-0.936962
0.258014	0.330764
2.6214	-1.78601
0.292948	0.159563
-0.066927	0.435481
-0.508576	1.62887
1.33872	-1.18517
7.86195	-1.0801
-1.19195	0.744142
1.2611	-0.815654
-0.28985	0.34189
-0.455876	0.862276
1.90408	-2.14103
-0.0430948	0.599478
0.87524	-0.12709
-0.820087	-0.123662
3.3182	-2.23292
0.897139	0.148594
0.728888	0.374999
-2.12949	-0.862779
-2.06643	1.12735
-0.641877	-2.72071
0.378139	-0.779375
0.938843	0.303785
2.74399	1.89507
-0.0256212	0.698329
-2.69883	1.13403
-1.33311	1.60213
-0.219361	-1.0359
-0.143939	-0.69821
-0.675489	-0.272324
0.364253	-0.284278
-1.7503	-1.10676
0.642014	0.63397
-0.0331017	-0.888271
-0.703064	0.096383
0.640163	0.446478
-2.30189	1.2765
0.786524	0.293227
0.527534	-0.479627
-0.62384	0.661467
-8.83027	-2.83762
0.982326	-1.78734
-2.69654	0.56737
0.503228	0.332088
-0.120513	-0.212609
-0.480846	-0.0529997
1.03937	-0.338517
-1.47086	0.760838
-0.813765	0.162116
-0.622471	-1.43212
-0.705614	2.06095
0.995993	0.329678
-0.3202	-0.401439
0.714665	0.687011
0.172703	-1.45828
-0.941803	1.08617
-2.76497	0.697402
1.35548	0.767555
1.19654	0.0723619
0.0314326	-0.732163
-0.775592	0.104054
-1.47269	-1.8883
-0.326935	0.33617
0.743224	0.26385
-0.165825	0.172218
0.106494	0.354537
-0.366924	1.54863
0.645738	0.259826
3.09792	-2.54648
1.55986	0.867947
0.170647	-0.840385
0.0297081	0.382008
0.473812	-0.181316
-0.635577	7.01438
0.500446	0.547315
-0.889086	-0.0159421
0.121728	-0.39265
-0.12784	0.935528
-0.285806	-0.294217
0.330528	0.503644
-0.589916	0.291793
1.22921	1.44232
-0.960167	0.206644
0.766375	-0.321248
0.700021	-0.223843
-0.624519	-0.113494
0.105418	-0.623296
0.855443	1.97173
0.226	1.52201
0.486917	-0.0619541
0.182353	-3.03705
0.880399	1.31989
-2.64504	-0.935872
-0.0510112	0.882088
0.445131	-0.117692
-0.684133	0.260222
-0.415133	-0.0200358
0.195236	-0.250087
-0.376616	-0.561
-15.8148	-1.96449
0.61623	-0.48993
-0.339249	-0.219743
-0.428204	0.358428
-1.80194	0.859697
0.241929	-0.441592
-0.121341	0.142185
-9.54513	-6.76799
-0.79165	-0.398022
0.964846	-0.262044
5.10207	-0.0244587
-0.301171	0.23677
-1.56572	-2.08481
0.0182521	-0.14551
-0.0507082	1.21095
-0.668542	0.203857
-0.44433	-0.97288
0.186656	0.0855412
0.305208	-0.15093
0.406793	0.0946345
0.0774907	0.502612
-0.878117	-0.270709
7.34578	3.88499
0.188759	0.215555
-0.538805	-0.686239
-2.84873	-0.00518941
-0.567423	0.337088
-0.0223703	-0.378023
-1.85617	-0.530395
-2.34825	-3.24181
0.0919803	-0.656671
0.206189	2.23971
-0.721045	1.37723
0.462317	0.376619
-0.110206	-0.657353
0.329736	-0.18923
0.561403	-0.671672
-0.75526	0.206756
-0.288278	0.598984
-0.425954	-0.518143
-1.23813	5.49254
0.347864	-0.102475
1.67949	-0.430643
-1.56234	-0.960865
0.428101	-0.186343
1.58235	-1.75539
-1.05858	1.21566
0.460009	0.753701
-0.876671	0.730678
0.781126	-0.382
-0.640021	-2.03205
0.639267	0.0435839
-0.524755	-0.743474
0.64346	-0.364366
1.01226	-2.08025
0.29416	0.483632
-0.669689	0.225452
-0.771524	0.781239
-0.678465	-0.643631
-0.231021	0.630636
-0.538391	-0.758463
-2.23806	1.25404
-9.7233	-1.58846
0.290894	0.578232
0.428461	-0.716764
-0.186819	-0.957143
2.88803	2.44344
3.38309	1.82508
0.586492	-0.196005
-0.388653	-0.180145
0.465013	-0.74796
-0.392557	-0.0865349
1.59613	1.4038
1.16938	0.787237
1.10418	-0.663863
1.22887	0.370213
-0.569481	-0.22604
-0.582056	-0.352611
-0.190823	0.93652
2.00811	-0.0454452
-0.386757	-0.636559
0.590558	-0.152151
-0.0974539	-1.19529
-0.357846	-0.587704
2.88259	3.08418
-0.30491	0.53985
5.51207	8.80939
-1.98144	2.17914
-0.104939	0.339531
-0.0524253	-0.457306
0.712027	-0.609952
-0.0297458	-0.647927
-0.709134	-0.258121
0.898687	-0.40665
0.674788	1.66252
4.12257	4.26103
3.30819	-2.40093
-0.281339	0.187953
0.941879	-0.769694
2.6179	1.59177
-5.36491	-4.36788
-0.821706	0.530906
0.408012	0.342259
0.197281	0.0718736
0.597969	0.158225
0.792876	1.80755
1.36555	1.28824
0.2446	0.198014
-0.363688	-0.157353
-0.870431	2.74887
-0.380941	0.664607
0.544007	-0.710226
-0.289998	-0.229158
3.89632	2.71525
-2.01357	1.13231
-0.792807	0.227365
0.250234	-0.480985
-0.0918255	0.432814
-0.706487	-0.188752
0.0601162	-0.393425
-0.417186	0.226974
-0.272759	-0.292115
-0.405132	-2.44526
-1.54539	-1.84067
-4.53686	-1.37106
0.407305	-1.02315
-0.199756	0.347576
0.0726308	1.31042
0.516202	-0.527434
-1.69743	2.29759
-0.322847	-0.912043
-0.527747	-0.772922
-0.0311046	0.704044
-0.120865	-0.644847
0.190498	-0.315785
-1.23142	0.161844
-2.7839	-0.770145
-0.949098	-0.185485
-0.84417	1.34028
-1.05012	-0.878315
-2.05648	0.12694
0.368477	-0.381292
-0.859094	1.37564
0.477564	0.549171
0.174708	-0.354188
0.0876097	-0.683581
-0.268689	-0.287977
-1.14237	1.5407
-0.53133	0.356291
0.0582365	-0.559623
1.40338	-0.879318
0.764807	-0.495704
-0.833925	-0.247138
-0.438087	-0.446333
0.180742	0.219473
1.97739	1.12322
-0.846423	0.491916
0.36131	0.67291
0.802176	0.159248
0.126299	0.21942
-0.861868	-0.703071
0.0317687	0.359424
-0.377171	-0.604212
0.946015	-0.0315756
0.57905	-1.47346
-0.0026587	-0.31333
0.158413	0.644046
-0.202855	-0.112645
-0.607593	-0.433446
0.189561	-0.0744218
0.80142	-1.43981
0.763	-0.61454
-0.49253	0.481625
-0.682207	-1.36486
-0.357646	-0.345592
-0.0772717	-1.75666
-1.63236	0.951192
0.92303	-0.571955
0.0222752	-0.450326
0.307176	-0.724317
0.549118	0.124198
-0.144851	0.894476
-0.242062	-1.12815
0.121973	-0.411504
0.0970595	-0.0689741
0.224748	-1.33351
-0.578658	-0.761042
-0.442423	-0.704524
-0.583379	0.169
-0.204122	-0.232873
0.160477	-0.205725
0.709143	0.25574
-0.353281	0.0897562
0.0793872	1.58036
-1.22013	0.653252
1.75107	-3.72296
-0.474711	-1.0495
0.073768	0.914523
0.386404	-0.169694
-0.140207	-0.159771
-1.13731	-2.707
-0.110182	-0.578656
-3.77599	4.91506
0.193709	-0.756814
0.0908038	-0.915172
-0.560325	-0.307082
0.963926	0.0323585
0.823095	0.420079
0.941435	-0.0630969
0.163974	-0.0501205
-0.730647	-1.69879
0.235888	-0.651062
-0.520844	0.485445
1.83215	-5.12112
2.2679	-1.5369
2.31406	-0.567414
0.112286	0.528007
-1.0212	-1.19383
-0.0105441	0.794004
-0.531376	0.12819
-5.3031	1.56276
-0.0887493	0.185585
0.712401	-0.686414
-0.665335	-0.245507
-0.18786	0.941343
0.655814	0.217915
0.739561	0.630349
-0.448658	0.675005
0.207705	-0.779074
-3.32962	1.55731
0.20145	0.635131
-1.18516	0.664072
0.129614	-0.567627
-0.729366	-1.45851
0.264004	0.476451
-0.589646	-0.732884
-0.198992	-0.588569
2.6112	-0.810205
0.363724	-0.912151
0.901546	0.188879
-0.436892	-0.572995
0.421065	-0.823953
0.290912	-0.940925
0.212592	-0.853026
-1.18594	-0.951259
0.256585	-0.362718
0.59125	-0.302754
-0.68866	0.316639
-0.395742	-2.02754
-0.0961636	0.985537
-0.624217	0.131589
0.987568	0.501636
-0.183023	-0.631444
0.451481	-0.643449
-0.315454	-0.583073
0.279733	-0.587412
-0.26882	0.136385
0.423351	-0.62529
-2.52386	2.76715
-0.187332	1.06235
-0.411108	-0.141744
0.851125	0.415626
-0.164925	-0.640519
0.492588	1.73995
-0.0981042	0.0991491
1.54195	1.36773
1.10822	0.257139
-0.10149	0.430925
-0.150743	-0.672323
-1.90235	-3.09617
0.415477	-0.50451
1.09073	0.114405
2.70105	-0.16075
0.346776	-0.087785
0.694088	-0.0888549
-0.0392776	-0.274472
-0.225256	0.205392
-0.633378	0.462928
-0.0453246	-0.255314
-0.0619536	-0.498944
0.504335	0.595694
0.185997	0.900907
-0.112889	0.342316
-0.766324	-0.460433
0.537243	-0.0059753
-0.239068	0.411766
-0.0914901	0.244508
-0.451703	0.00316152
-0.0405852	-1.47714
-0.166004	0.464427
-0.403704	0.823405
0.950056	-1.58106
0.46676	-0.424699
-0.681625	0.450284
-0.293923	-0.448523
0.273771	-1.88858
-0.541025	0.252159
0.461898	-0.683353
0.148272	0.652793
0.816229	0.333347
0.432978	-0.543151
0.583379	0.318627
-0.825251	0.128976
0.608154	-0.301031
1.03854	1.04378
-0.214009	0.823948
-0.382053	-0.341844
0.670847	0.389446
1.14073	-1.2005
1.17815	-0.353456
-0.0328161	-0.959722
0.45494	-0.406824
-0.173354	-0.554847
-0.588452	-0.192716
-0.148794	1.79106
-1.03991	-0.607036
-1.2773	-1.27418
-0.804249	0.590897
-0.163904	0.203161
-0.0158575	-0.284623
-0.11062	-0.0761626
-0.471608	-0.402824
-0.606407	-0.512956
-0.105789	-0.892533
0.274761	0.786009
0.354994	0.741056
-0.0440034	-0.848377
-0.654659	0.510822
-1.44214	0.640105
0.469454	0.855336
-0.921868	0.213807
0.262657	-0.732391
-0.409685	-0.700671
0.222048	0.109647
-2.21936	0.283035
0.455339	0.756448
-0.556858	-0.81455
0.0199961	0.933014
-0.541275	-0.352077
0.172513	-0.361546
-0.0444427	-0.66263
-0.435601	-0.0115713
2.10264	-0.83949
-4.09037	2.33542
0.548969	0.652208
0.350441	-0.740276
-0.576135	0.660347
0.140502	0.211517
-1.55388	1.53824
0.384746	0.63093
0.728207	-0.554078
0.0602693	0.177421
1.81288	-3.30755
-0.222119	0.0723664
-0.368837	0.392891
1.16981	2.33312
-0.454984	0.285505
-0.42145	-0.459592
0.529288	0.827094
0.560581	-0.809789
-0.463563	0.55042
0.709873	-0.524182
0.72072	0.203927
0.505202	-0.660613
0.266506	0.584564
3.99632	0.295566
0.311127	0.868593
-0.621231	-0.644441
-0.330172	-0.718547
0.0160584	-0.239771
-1.25757	4.73339
-1.26523	0.900401
0.559543	0.807628
-0.514168	-0.151412
0.00890119	-0.336909
-0.608338	0.770227
-1.62524	-3.30367
0.719102	0.420785
0.676742	0.58492
0.751288	-0.607485
-1.60632	-0.437422
0.0317688	0.837401
-0.554172	0.0189756
0.876978	0.107998
0.147293	-0.447358
0.537572	-0.00515422
0.135258	1.19299
1.12336	-1.00999
0.778427	-0.299597
-0.935955	-0.0599358
-0.602121	-0.484868
-3.30806	2.2851
-0.947211	-2.52258
-0.0720038	0.118153
-0.194954	-0.864843
0.861552	0.261538
0.350964	-0.122477
0.0867375	-0.919007
-1.07805	0.395921
-0.176717	-0.914715
1.43493	-3.65134
-0.0876779	0.982304
-2.33093	-1.68452
0.204017	-0.819286
0.103948	-0.550222
0.234184	0.113414
2.63807	3.02308
0.259984	1.72134
0.842666	0.251047
0.518991	-0.383385
-0.566634	-0.074251
0.653379	-0.635369
0.836174	-0.492308
0.291272	-3.9929
0.152098	0.942093
0.441723	-0.559162
-0.31178	0.367615
0.525522	-0.208533
-0.483303	0.844694
0.481748	0.21311
-0.161698	-0.551145
2.45689	0.934792
-0.861311	3.91529
0.443351	-0.677538
-1.07136	0.715741
-0.155206	0.577043
-0.0522226	-0.588904
-0.515931	-2.87739
0.638029	0.00256925
-0.276595	-0.885285
-0.907949	-0.284106
-0.397606	0.632888
0.369933	0.46188
-0.945813	-2.33991
0.231188	-0.164959
-0.804203	0.286454
0.504563	-2.34608
-0.586088	-0.308171
-0.913141	-0.184099
0.922646	0.313075
-0.834636	0.138982
-0.490134	1.03562
0.142377	0.097806
-0.118353	-0.371536
0.124239	-0.542647
-0.625134	1.05887
-0.710475	-1.09882
1.45892	-1.78756
0.493804	-0.543598
-1.23566	0.352831
-0.195139	0.523959
-1.58344	0.655725
0.453842	0.405216
0.782232	0.0946553
1.40185	-1.21352
-0.690733	0.288529
0.914989	-0.114104
1.41146	0.659001
0.123702	-0.136281
-0.554269	-2.5784
0.472413	-0.415009
-0.343918	-0.890908
-0.423863	0.767205
0.754523	-0.645854
-0.139798	0.649114
-0.917868	0.196988
1.41724	0.794648
-0.437731	0.745354
0.358092	-0.636144
1.66503	0.604435
0.537011	-0.449768
-0.495568	0.602116
-0.356836	-0.88037
1.05973	-0.711941
0.456252	-0.641055
-1.97039	0.629438
0.72447	-0.261581
1.55502	0.893191
2.72646	-2.93062
-2.20231	-4.49843
0.802268	1.46571
0.151381	1.07475
-0.193645	0.777315
0.117462	0.457459
1.43575	0.934487
-0.371014	-0.438307
-1.0697	-0.896436
1.26484	-0.294247
-0.44537	0.353184
-1.09025	0.159271
-0.394849	0.42794
-0.633185	0.687572
-0.439772	-0.541481
0.435539	0.328239
0.706084	0.602985
-0.0521637	0.588239
-0.54513	0.898388
-0.333519	-0.0598183
-0.46841	-0.0721945
0.708547	-0.396927
1.84158	1.15831
0.878551	0.00606484
-1.18501	-1.74701
0.408344	0.790066
0.737995	-0.408973
-0.151486	-0.618181
-0.161715	0.657199
-0.882173	-3.91345
-1.01391	-2.27872
-0.594072	-0.594442
-0.76454	0.368544
-0.954095	0.22862
-0.892435	-0.88481
-1.3694	0.567397
0.64611	-0.387952
0.39882	0.27702
1.05727	0.329384
-0.378505	-0.588859
0.806105	1.19357
-0.478861	-1.39429
0.703667	0.694052
0.381745	-0.803613
0.619943	-0.00130764
-3.9847	-0.404433
0.0662457	-0.166875
0.170767	-0.471608
-0.160032	-0.760041
0.610147	-0.649813
0.306647	-0.207893
-1.91732	5.19987
0.469115	0.414027
0.743261	1.18737
0.185547	1.08693
-0.852708	0.55442
0.132344	-0.764651
0.934964	0.12352
2.58553	-2.01705
-0.435774	1.50778
-0.876444	0.443395
-0.356314	-0.197502
0.549773	-2.0094
0.535281	0.295161
-1.57943	1.01962
0.46036	-0.525916
0.862669	0.495071
0.22855	-2.18001
-0.852152	1.91616
-0.361053	0.90722
0.226751	-0.163043
-0.663577	1.28299
-0.121302	-0.578301
-2.35485	1.42041
0.194727	0.270186
0.49279	-0.325199
4.51651	0.574668
-0.845174	0.0151547
-0.851912	0.38519
0.321316	0.566484
-0.925651	0.200516
-0.631849	-0.492633
1.90623	1.2501
-0.034263	-0.300403
0.142048	1.94727
-0.869183	-0.133453
-0.980886	0.724447
0.0650249	-0.491651
-0.424296	-1.38503
1.1715	-0.592242
1.19893	-1.82535
-0.186875	-0.759449
0.0509406	-0.416453
-2.51244	-2.89421
-0.242578	-0.101656
0.576016	0.26051
-1.27868	1.16727
0.20163	0.0430908
2.10431	-1.53646
-0.668577	0.506786
2.10352	2.28904
-0.476439	-0.202242
2.23298	0.981149
-0.700371	0.63322
0.897146	-0.038731
-0.350492	0.298097
1.14922	-0.35803
1.43623	0.400438
0.0706077	0.177963
0.578476	0.790118
1.4122	0.451273
6.42947	2.53703
0.388958	0.854024
0.289658	-0.305658
-0.693722	-0.00858046
0.0760582	0.927382
0.180837	-0.979853
0.848047	-0.154032
-0.638531	3.09733
1.21865	0.703406
-1.82588	1.74347
-0.386654	0.23454
-7.32571	0.377504
-0.951429	-0.112631
-0.801184	1.46007
0.769927	-0.148707
0.106091	-0.455345
-0.198289	-0.705308
-0.771098	0.416271
-0.675835	-0.636228
1.71168	-0.832605
0.461653	0.0279189
-0.738132	0.0276839
0.900589	0.425539
-0.723699	0.188304
0.811988	0.409321
0.342922	0.738997
-0.705129	0.544137
-0.5625	-0.0223931
8.78439	2.00099
0.334099	-2.83504
0.362835	-0.901369
-0.273363	-0.87259
0.80968	-1.11127
0.3333	0.798237
-1.06964	-0.473788
0.0525792	0.662942
0.0166726	-0.871556
1.52216	1.46045
0.277951	-0.0615788
0.927889	0.237733
1.07375	-1.70079
-0.00754479	0.484223
-0.921391	-0.054924
0.726788	0.347345
0.0816939	-0.562037
-4.05291	-3.65585
0.615544	1.09695
0.0368145	-1.78155
-0.633529	-0.563146
0.733835	0.518743
0.267976	-1.69916
-0.607965	-0.0822773
0.220069	-0.934805
1.11889	0.274356
-0.457175	-0.124683
-1.09536	0.0166995
0.273706	0.348532
0.438236	-0.0621766
-0.164996	-0.6722
-0.150432	0.551276
0.288313	0.739888
-0.483123	-0.049316
-0.423215	0.908149
0.973669	-0.452783
-0.58653	0.381675
-0.219052	0.626448
0.593854	0.391077
2.31039	-1.62921
-0.474971	-1.93665
1.15453	1.61495
-2.09199	0.415094
-0.941501	1.5363
0.921464	0.198962
-0.0338872	0.250853
-0.0206154	-0.316458
-0.968634	2.51352
0.540278	0.105964
-0.592434	-0.715045
-0.264923	0.552896
-0.0160688	0.539609
2.75349	-1.63826
-0.092417	0.00889683
0.374932	0.502338
-1.85497	-0.396244
-1.01822	0.647136
1.98378	-1.45489
0.241137	0.645383
4.32754	2.98626
0.321341	-0.532682
-0.270173	-0.149552
2.03317	1.72688
-0.0298143	0.120466
-0.802386	1.8364
-0.475812	-1.25327
0.406799	0.0329117
0.147359	-0.848497
0.577037	0.435224
0.421138	-0.552224
-0.451136	0.620047
-0.691525	-0.502382
0.544984	0.157028
-0.0423932	2.86169
0.75116	-0.270893
-2.91508	4.52558
0.923356	1.4601
0.607308	-0.551731
0.40905	0.430651
-0.583822	0.261281
-0.648074	0.90377
0.855916	-0.551731
0.543879	0.0513586
-0.636168	-0.359351
0.105351	0.599114
1.15077	1.66576
0.615311	-0.50995
-0.556082	1.22627
2.09406	0.837927
-0.148021	-0.603541
-0.119044	-1.28367
-0.31523	-0.583997
0.749825	-0.578513
-0.16013	-0.382368
0.391653	-0.406676
1.41852	-0.238306
-0.28669	-1.3374
0.547096	0.203129
-0.0794217	-0.603621
0.0628717	-0.301898
0.243464	-0.697763
-0.402978	-0.632785
-0.0591463	-0.857234
2.08167	-0.91419
0.277317	0.624705
-1.11025	2.81327
-0.279228	0.353396
-0.0586086	-0.275727
0.219435	0.924954
0.753783	0.160942
0.65015	2.15098
0.0827537	0.157365
-0.144921	0.664845
-0.602887	0.267458
-0.197971	0.320002
-0.189873	-0.0307946
-0.386493	-0.592257
0.259517	0.528933
-3.19846	-4.45319
-0.108546	-0.7701
-0.832758	0.454313
-0.541721	-0.450628
-0.346656	0.31804
0.609786	0.725874
-0.69773	-0.303309
-0.883352	0.0333001
0.0834664	-0.788842
-0.374866	0.729232
0.271096	0.83413
0.561447	-0.605115
0.325469	-0.883471
0.900161	-0.0700475
1.964	-1.86781
3.85417	1.09293
1.13437	1.7824
3.00405	0.155091
1.29061	0.510412
-2.66406	-9.98101
0.48724	0.839025
-0.264691	-0.282821
-1.56484	-3.68103
0.198192	0.367256
2.06977	-0.16226
0.035228	-0.824258
0.686866	-0.547596
-0.0726392	-0.434809
1.28112	-1.22542
-0.380516	0.371094
1.31714	-2.05477
0.670236	0.694877
-0.839375	-0.471592
1.01501	0.91575
-0.972372	-1.80473
0.0968947	0.772468
0.297308	-0.433372
0.365236	-0.216171
-1.0659	-0.677436
-0.125253	-0.378829
0.487918	0.236527
0.347275	-0.699299
1.51643	0.74881
0.298147	-0.248933
0.711639	0.401712
0.518042	-0.230949
3.65977	10.9596
0.886867	-1.64414
2.52093	0.203467
-0.991986	0.499222
0.640948	0.500815
-0.328802	0.57237
-0.408259	0.667902
-0.00435723	-0.337871
-0.814709	-0.406489
0.00891004	0.206618
0.779707	0.0357583
0.832427	-0.505706
-0.101791	-0.887926
0.138928	-0.555631
-0.050299	-0.304314
0.518329	-0.255579
3.07946	-2.55715
2.4614	1.30117
-3.84938	6.79713
-0.293	0.470377
-2.44858	0.0819625
-0.224336	-0.784657
-0.307828	0.487283
0.829574	-0.486069
0.362545	1.57934
-0.703851	0.00155211
-0.698589	-0.290081
-0.307384	0.109954
0.994308	1.23415
-0.545042	0.53073
1.14113	-0.896937
-0.48768	-0.774282
0.225776	0.245594
-0.496047	0.825329
0.249049	0.742488
-0.109802	0.424415
-0.00331615	0.261025
-0.533436	-0.243536
-0.351173	0.615954
0.250859	2.77743
-1.52749	1.62649
-0.704502	-2.01474
-0.0813054	0.334844
0.494091	-0.52359
6.18987	-7.71016
0.49752	0.595939
-1.27978	0.309258
-0.862257	0.182288
-0.874128	0.452163
-0.500512	-0.35561
0.448571	0.154901
-0.000923136	-0.0453037
0.725992	0.35383
-0.417988	-0.780443
-1.85313	-0.96941
-1.00707	-0.37622
2.30481	5.00705
-0.447087	-0.294241
-0.561233	-0.0510978
-0.233721	-0.425351
-0.545812	-2.36005
0.372248	0.244016
0.365191	0.202194
-0.89153	-3.52109
-0.45538	-0.138954
